Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1207458,,8.6,6.5,8.0,8.0,3.25,,,,,,4.4,N1,Ha Tinh
HT1200621,,8.6,6.0,7.75,8.75,4.75,,,,,,4.8,N1,Ha Tinh
HT1207109,,8.6,6.5,8.25,7.75,4.75,,,,,,1.8,N1,Ha Tinh
HT1207107,,8.6,7.25,8.0,7.0,4.25,,,,,,4.4,N1,Ha Tinh
HT1202866,,8.6,6.0,6.75,6.5,5.0,,,,,,4.2,N1,Ha Tinh
HT1208200,,8.6,6.0,7.25,7.75,5.25,,,,,,4.4,N1,Ha Tinh
HT1200172,,8.6,5.75,8.25,7.75,3.75,,,,,,3.4,N1,Ha Tinh
HT1207015,,8.6,5.75,8.25,5.5,5.25,,,,,,2.8,N1,Ha Tinh
HT1206585,,8.6,6.75,3.0,8.25,7.25,,,,,,4.6,N1,Ha Tinh
HT1204961,,8.6,6.25,6.5,7.5,4.25,,,,,,5.4,N1,Ha Tinh
HT1201152,,8.6,5.0,7.5,4.5,3.25,,,,,,6.6,N1,Ha Tinh
HT1203632,,8.6,6.75,7.25,6.5,4.5,,,,,,3.0,N1,Ha Tinh
HT1200023,,8.6,8.0,,,,6.0,7.0,9.25,,,8.4,N1,Ha Tinh
HT1206407,,8.6,4.5,8.0,6.5,5.0,,,,,,5.0,N1,Ha Tinh
HT1206333,,8.6,5.25,9.0,8.5,5.0,,,,,,2.8,N1,Ha Tinh
HT1203758,,8.6,5.25,8.75,8.75,6.75,,,,,,4.4,N1,Ha Tinh
HT1206241,,8.6,5.0,6.5,7.0,2.5,,,,,,1.8,N1,Ha Tinh
HT1206385,,8.6,6.25,7.75,7.5,5.5,,,,,,7.2,N1,Ha Tinh
HT1203810,,8.6,7.0,7.75,7.0,4.25,,,,,,5.2,N1,Ha Tinh
HT1203571,,8.6,6.0,4.5,7.25,7.25,,,,,,4.4,N1,Ha Tinh
HT1206453,,8.6,5.75,3.75,6.0,5.5,,,,,,3.2,N1,Ha Tinh
HT1206183,,8.6,7.0,7.5,7.75,5.75,,,,,,7.6,N1,Ha Tinh
HT1203694,,8.6,5.25,8.5,8.75,4.0,,,,,,2.4,N1,Ha Tinh
HT1203825,,8.6,6.5,4.0,8.0,7.25,,,,,,3.6,N1,Ha Tinh
HT1202121,,8.6,7.0,7.5,5.75,3.5,,,,,,7.6,N1,Ha Tinh
HT1203413,,8.6,6.0,7.25,4.75,4.75,,,,,,5.6,N1,Ha Tinh
HT1202115,,8.4,7.5,8.0,5.0,5.75,,,,,,6.8,N1,Ha Tinh
HT1208202,,8.4,6.25,7.5,6.0,4.25,,,,,,3.0,N1,Ha Tinh
HT1201650,,8.4,4.75,7.5,8.75,3.5,,,,,,6.0,N1,Ha Tinh
HT1202865,,8.4,7.75,7.25,6.75,5.25,,,,,,4.6,N1,Ha Tinh
HT1202841,,8.4,5.5,6.0,7.25,4.5,,,,,,4.0,N1,Ha Tinh
HT1202016,,8.4,6.0,5.25,6.75,9.25,,,,,,5.2,N1,Ha Tinh
HT1202950,,8.4,7.75,,,,5.0,7.75,8.25,,,7.6,N1,Ha Tinh
HT1202760,,8.4,7.0,7.5,7.5,5.0,,,,,,6.8,N1,Ha Tinh
HT1203382,,8.4,6.0,3.75,7.75,8.25,,,,,,4.8,N1,Ha Tinh
HT1202663,,8.4,5.25,8.25,8.0,3.5,4.25,7.25,7.5,,,5.0,N1,Ha Tinh
HT1200384,,8.4,7.25,7.25,7.0,5.75,,,,,,5.4,N1,Ha Tinh
HT1204771,,8.4,7.0,8.0,4.25,4.25,,,,,,8.8,N1,Ha Tinh
HT1204773,,8.4,5.75,5.75,5.0,4.75,,,,,,2.8,N1,Ha Tinh
HT1202318,,8.4,5.0,7.75,7.25,3.75,,,,,,4.8,N1,Ha Tinh
HT1200629,,8.4,5.75,7.25,7.75,4.75,,,,,,5.2,N1,Ha Tinh
HT1203764,,8.4,7.25,6.75,8.25,5.75,,,,,,6.4,N1,Ha Tinh
HT1202070,,8.4,6.5,5.0,5.25,3.75,,,,,,4.2,N1,Ha Tinh
HT1207913,,8.4,7.5,8.0,5.75,3.25,,,,,,6.4,N1,Ha Tinh
HT1202472,,8.4,8.75,,,,6.0,4.5,7.25,,,9.4,N1,Ha Tinh
HT1203945,,8.4,5.0,7.5,8.25,7.25,,,,,,3.8,N1,Ha Tinh
HT1204916,,8.4,6.25,5.25,6.75,4.75,,,,,,4.2,N1,Ha Tinh
HT1202374,,8.4,6.5,8.25,6.5,6.25,,,,,,3.2,N1,Ha Tinh
HT1202381,,8.4,7.75,,,,5.5,7.0,7.25,,,8.0,N1,Ha Tinh
HT1203683,,8.4,6.5,7.25,4.5,3.25,,,,,,8.2,N1,Ha Tinh
HT1203043,,8.4,7.0,6.25,6.5,4.25,,,,,,7.6,N1,Ha Tinh
HT1203662,,8.4,6.75,,,,3.75,5.25,9.25,,,4.8,N1,Ha Tinh
HT1203862,,8.4,5.5,7.5,6.5,6.0,,,,,,4.2,N1,Ha Tinh
HT1204275,,8.4,6.25,7.25,2.5,6.25,,,,,,8.6,N1,Ha Tinh
HT1203507,,8.4,7.0,8.0,7.5,4.5,,,,,,5.0,N1,Ha Tinh
HT1203274,,8.4,6.25,5.75,7.25,7.0,,,,,,5.4,N1,Ha Tinh
HT1208122,,8.4,,8.25,7.75,3.25,,,,,,,,Ha Tinh
HT1204371,,8.4,7.0,7.25,6.5,6.0,,,,,,2.6,N1,Ha Tinh
HT1201857,,8.4,4.75,6.5,6.25,4.25,,,,,,5.2,N1,Ha Tinh
HT1203525,,8.4,3.25,6.25,6.75,4.5,,,,,,2.2,N1,Ha Tinh
HT1203230,,8.4,6.0,5.75,5.75,5.5,,,,,,5.2,N1,Ha Tinh
HT1204414,,8.4,5.0,4.25,8.25,10.0,,,,,,3.6,N1,Ha Tinh
HT1203200,,8.4,5.0,8.0,6.0,4.0,,,,,,4.4,N1,Ha Tinh
HT1203197,,8.4,6.5,7.75,5.0,5.0,,,,,,8.4,N1,Ha Tinh
HT1203171,,8.4,5.0,8.5,8.0,2.0,,,,,,5.0,N1,Ha Tinh
HT1204193,,8.4,8.0,,,,6.75,8.5,8.0,,,8.4,N1,Ha Tinh
HT1208318,,8.4,8.25,,,,9.0,8.0,9.25,,,4.2,N1,Ha Tinh
HT1204465,,8.4,6.0,6.0,7.0,7.5,,,,,,5.4,N1,Ha Tinh
HT1204079,,8.4,5.75,7.0,4.0,3.0,,,,,,7.6,N1,Ha Tinh
HT1204138,,8.4,6.0,6.5,5.0,5.0,,,,,,3.4,N1,Ha Tinh
HT1204505,,8.4,6.75,9.25,4.75,5.0,,,,,,8.4,N1,Ha Tinh
HT1203103,,8.4,4.5,4.0,8.25,2.75,,,,,,9.2,N1,Ha Tinh
HT1201733,,8.4,5.0,5.0,6.75,5.75,,,,,,4.0,N1,Ha Tinh
HT1203567,,8.4,5.25,7.25,7.25,4.5,,,,,,4.4,N1,Ha Tinh
HT1200694,,8.4,6.0,7.0,5.75,3.5,,,,,,7.0,N1,Ha Tinh
HT1203091,,8.4,5.25,6.25,6.0,4.0,,,,,,3.6,N1,Ha Tinh
HT1204111,,8.4,4.75,7.5,6.25,3.25,,,,,,3.6,N1,Ha Tinh
HT1203613,,8.4,9.0,,,,5.25,7.75,9.5,,,8.8,N1,Ha Tinh
HT1203062,,8.4,6.25,4.75,5.75,,,,,,,6.8,N1,Ha Tinh
HT1203655,,8.4,6.5,6.75,6.25,5.5,,,,,,3.2,N1,Ha Tinh
HT1204658,,8.4,6.25,7.25,5.5,4.5,,,,,,7.4,N1,Ha Tinh
HT1204680,,8.4,,,7.25,7.75,,,,,,,,Ha Tinh
HT1203391,,8.4,7.75,7.25,7.25,4.5,,,,,,2.8,N1,Ha Tinh
HT1203877,,8.4,6.75,6.0,6.75,4.75,,,,,,3.6,N1,Ha Tinh
HT1207911,,8.4,6.0,8.25,8.0,3.75,,,,,,3.4,N1,Ha Tinh
HT1207460,,8.4,6.0,6.5,7.25,4.5,,,,,,3.6,N1,Ha Tinh
HT1206106,,8.4,7.0,7.75,7.25,4.25,,,,,,2.6,N1,Ha Tinh
HT1201141,,8.4,5.75,6.75,6.0,3.75,,,,,,2.6,N1,Ha Tinh
HT1206512,,8.4,6.25,7.75,7.5,5.75,,,,,,9.4,N1,Ha Tinh
HT1206719,,8.4,8.5,7.0,2.75,4.5,4.5,8.25,7.5,,,8.4,N1,Ha Tinh
HT1200898,,8.4,5.5,8.75,6.75,4.25,,,,,,3.4,N1,Ha Tinh
HT1206527,,8.4,6.0,7.75,7.25,5.75,,,,,,6.0,N1,Ha Tinh
HT1201385,,8.4,6.75,6.0,7.0,8.5,,,,,,5.2,N1,Ha Tinh
HT1200211,,8.4,5.25,6.25,3.25,5.0,,,,,,7.4,N1,Ha Tinh
HT1201250,,8.4,7.0,7.25,4.75,5.0,,,,,,3.8,N1,Ha Tinh
HT1206148,,8.4,6.75,8.5,4.5,4.0,,,,,,7.2,N1,Ha Tinh
HT1205560,,8.4,4.75,9.0,7.5,7.5,,,,,,5.2,N1,Ha Tinh
HT1205561,,8.4,8.5,,,,5.5,7.5,8.75,,,8.0,N1,Ha Tinh
HT1206697,,8.4,6.5,3.5,8.25,4.5,,,,,,10.0,N1,Ha Tinh
HT1206138,,8.4,6.5,5.75,8.0,8.5,,,,,,3.4,N1,Ha Tinh
HT1200745,,8.4,5.75,8.25,8.25,5.75,,,,,,3.2,N1,Ha Tinh
HT1207563,,8.4,8.0,,,,6.75,7.0,8.5,,,6.8,N1,Ha Tinh
HT1205476,,8.4,5.0,8.0,7.75,7.0,,,,,,4.0,N1,Ha Tinh
HT1207061,,8.4,7.25,,,,3.75,7.25,7.5,,,7.6,N1,Ha Tinh
HT1206098,,8.4,6.0,7.0,5.75,3.5,,,,,,3.4,N1,Ha Tinh
HT1206041,,8.4,5.0,7.0,5.75,5.5,,,,,,9.0,N1,Ha Tinh
HT1206038,,8.4,5.5,8.25,8.5,4.25,,,,,,5.4,N1,Ha Tinh
HT1207047,,8.4,4.0,7.25,8.0,4.0,,,,,,4.2,N1,Ha Tinh
HT1201201,,8.4,6.75,6.75,6.25,3.75,,,,,,4.2,N1,Ha Tinh
HT1207546,,8.4,5.5,7.5,6.0,3.5,,,,,,4.2,N1,Ha Tinh
HT1205708,,8.4,6.5,6.25,7.25,1.75,,,,,,4.6,N1,Ha Tinh
HT1207010,,8.4,5.75,2.75,6.25,6.75,,,,,,2.4,N1,Ha Tinh
HT1206938,,8.4,7.25,5.5,3.75,4.5,,,,,,4.0,N1,Ha Tinh
HT1205727,,8.4,6.0,8.75,7.5,3.25,,,,,,4.0,N1,Ha Tinh
HT1200922,,8.4,4.0,8.25,7.0,4.25,,,,,,3.8,N1,Ha Tinh
HT1201213,,8.4,6.5,3.25,7.5,7.75,,,,,,3.4,N1,Ha Tinh
HT1206972,,8.4,5.0,7.5,7.75,3.75,,,,,,4.2,N1,Ha Tinh
HT1205768,,8.4,5.25,7.5,7.25,4.5,,,,,,4.8,N1,Ha Tinh
HT1200308,,8.4,6.25,6.75,5.5,5.25,,,,,,6.4,N1,Ha Tinh
HT1207569,,8.4,6.5,7.5,4.0,5.0,,,,,,6.8,N1,Ha Tinh
HT1205014,,8.4,6.5,3.75,7.5,7.5,,,,,,3.6,N1,Ha Tinh
HT1208343,,8.4,,7.75,6.0,,,,,,,2.8,N1,Ha Tinh
HT1201551,,8.4,8.25,7.75,5.0,4.5,,,,,,9.6,N1,Ha Tinh
HT1206343,,8.4,6.5,,,,5.25,7.0,7.75,,,8.2,N1,Ha Tinh
HT1206456,,8.4,7.25,7.25,3.5,4.25,,,,,,7.0,N1,Ha Tinh
HT1204994,,8.4,7.75,,,,8.5,7.75,10.0,,,8.6,N1,Ha Tinh
HT1207344,,8.4,7.25,7.0,3.75,5.5,,,,,,6.4,N1,Ha Tinh
HT1200372,,8.4,6.25,7.75,7.0,4.25,,,,,,3.4,N1,Ha Tinh
HT1200838,,8.4,6.5,7.0,7.75,4.25,,,,,,5.8,N1,Ha Tinh
HT1200203,,8.4,4.75,4.5,9.5,8.75,,,,,,3.4,N1,Ha Tinh
HT1207718,,8.4,5.75,8.75,8.25,5.5,,,,,,5.8,N1,Ha Tinh
HT1201060,,8.4,4.5,7.75,6.25,3.5,,,,,,3.0,N1,Ha Tinh
HT1207282,,8.4,4.75,6.5,7.75,4.0,,,,,,1.8,N1,Ha Tinh
HT1205863,,8.4,5.75,7.75,7.0,4.75,,,,,,3.4,N1,Ha Tinh
HT1208356,,8.4,5.25,6.25,6.0,3.75,,,,,,5.0,N1,Ha Tinh
HT1207244,,8.4,5.0,8.25,7.5,3.75,,,,,,2.4,N1,Ha Tinh
HT1207497,,8.4,,7.25,7.5,1.5,,,,,,,,Ha Tinh
HT1200147,,8.4,7.25,8.0,4.5,5.25,,,,,,9.0,N1,Ha Tinh
HT1200110,,8.4,5.5,8.0,7.25,3.75,,,,,,4.2,N1,Ha Tinh
HT1207228,,8.4,7.75,8.25,7.0,6.25,,,,,,6.4,N1,Ha Tinh
HT1207407,,8.4,5.5,7.25,6.5,4.75,,,,,,3.8,N1,Ha Tinh
HT1207201,,8.4,7.5,8.0,7.25,5.25,,,,,,4.2,N1,Ha Tinh
HT1200154,,8.4,6.0,6.25,8.5,7.75,,,,,,3.2,N1,Ha Tinh
HT1207194,,8.4,6.75,3.25,8.75,6.0,,,,,,3.4,N1,Ha Tinh
HT1206720,,8.4,6.25,4.0,6.75,9.25,,,,,,4.8,N1,Ha Tinh
HT1207436,,8.4,5.0,8.25,8.5,6.0,,,,,,4.0,N1,Ha Tinh
HT1206272,,8.4,7.0,8.25,7.5,6.25,,,,,,5.4,N1,Ha Tinh
HT1201405,,8.4,5.0,8.75,7.0,4.0,,,,,,4.4,N1,Ha Tinh
HT1208430,,8.4,4.75,7.25,5.0,4.5,,,,,,8.2,N1,Ha Tinh
HT1206271,,8.4,6.5,7.5,8.0,4.0,,,,,,3.0,N1,Ha Tinh
HT1201079,,8.4,7.5,,,,2.5,6.0,7.0,,,7.0,N1,Ha Tinh
HT1203215,,8.2,4.5,7.0,7.5,3.5,,,,,,4.2,N1,Ha Tinh
HT1206698,,8.2,6.5,6.75,4.75,3.0,,,,,,7.2,N1,Ha Tinh
HT1202191,,8.2,5.5,8.25,7.75,6.0,,,,,,4.2,N1,Ha Tinh
HT1204968,,8.2,5.5,3.0,6.75,8.75,,,,,,4.8,N1,Ha Tinh
HT1206604,,8.2,6.25,6.5,5.75,5.0,,,,,,5.6,N1,Ha Tinh
HT1203246,,8.2,6.5,7.75,7.75,5.0,,,,,,3.6,N1,Ha Tinh
HT1203357,,8.2,6.5,7.0,6.5,4.75,,,,,,4.6,N1,Ha Tinh
HT1202148,,8.2,5.75,5.75,7.75,7.5,,,,,,3.8,N1,Ha Tinh
HT1203549,,8.2,7.0,7.5,5.0,4.5,,,,,,5.4,N1,Ha Tinh
HT1208087,,8.2,6.75,6.25,7.75,4.75,,,,,,1.6,N1,Ha Tinh
HT1202157,,8.2,6.25,8.0,7.0,4.0,,,,,,4.0,N1,Ha Tinh
HT1203404,,8.2,5.5,7.0,7.75,3.0,,,,,,3.6,N1,Ha Tinh
HT1203379,,8.2,6.75,8.5,4.0,5.75,,,,,,9.4,N1,Ha Tinh
HT1201019,,8.2,4.5,7.5,4.75,4.0,,,,,,5.2,N1,Ha Tinh
HT1203250,,8.2,7.25,6.75,6.5,5.75,,,,,,4.8,N1,Ha Tinh
HT1203317,,8.2,7.25,8.5,6.75,5.75,,,,,,3.6,N1,Ha Tinh
HT1203310,,8.2,6.5,,,,3.0,7.25,8.25,,,5.6,N1,Ha Tinh
HT1200219,,8.2,8.0,,,,3.5,6.0,7.25,,,8.4,N1,Ha Tinh
HT1200551,,8.2,7.5,,,,6.0,7.25,8.25,,,9.4,N1,Ha Tinh
HT1203273,,8.2,4.25,7.0,6.75,4.75,,,,,,3.0,N1,Ha Tinh
HT1203270,,8.2,6.25,7.5,7.5,6.0,,,,,,4.6,N1,Ha Tinh
HT1203148,,8.2,7.0,6.0,5.5,5.0,,,,,,4.4,N1,Ha Tinh
HT1203010,,8.2,4.0,8.25,7.5,2.75,,,,,,4.0,N1,Ha Tinh
HT1203130,,8.2,6.0,6.75,6.75,5.75,,,,,,3.6,N1,Ha Tinh
HT1206781,,8.2,5.5,7.25,5.5,5.75,,,,,,4.0,N1,Ha Tinh
HT1207080,,8.2,7.5,,,,4.75,7.75,8.75,,,8.4,N1,Ha Tinh
HT1202758,,8.2,5.5,5.25,7.25,8.25,,,,,,4.8,N1,Ha Tinh
HT1202277,,8.2,5.5,4.25,7.25,9.0,,,,,,3.2,N1,Ha Tinh
HT1200163,,8.2,6.0,7.0,8.5,4.5,,,,,,5.4,N1,Ha Tinh
HT1208234,,8.2,4.25,7.5,7.5,4.0,,,,,,3.8,N1,Ha Tinh
HT1202676,,8.2,6.75,7.5,7.0,5.25,,,,,,5.8,N1,Ha Tinh
HT1200618,,8.2,5.75,6.5,6.0,5.25,,,,,,3.0,N1,Ha Tinh
HT1202661,,8.2,6.5,7.25,6.5,5.0,,,,,,3.2,N1,Ha Tinh
HT1202656,,8.2,7.0,,,,6.25,7.0,7.5,,,7.8,N1,Ha Tinh
HT1202637,,8.2,7.0,6.75,7.25,3.25,,,,,,2.6,N1,Ha Tinh
HT1202632,,8.2,5.75,7.5,6.5,4.75,,,,,,5.2,N1,Ha Tinh
HT1207239,,8.2,6.5,7.5,5.0,5.5,,,,,,6.8,N1,Ha Tinh
HT1202542,,8.2,5.5,7.25,5.75,4.0,,,,,,2.4,N1,Ha Tinh
HT1202491,,8.2,5.25,5.5,7.25,6.5,,,,,,4.2,N1,Ha Tinh
HT1200878,,8.2,6.25,7.75,5.25,6.0,,,,,,2.6,N1,Ha Tinh
HT1200128,,8.2,7.75,,,,5.0,6.75,8.25,,,9.0,N1,Ha Tinh
HT1202432,,8.2,6.5,6.25,5.5,5.75,,,,,,4.2,N1,Ha Tinh
HT1202361,,8.2,7.75,,,,5.25,7.5,9.25,,,9.2,N1,Ha Tinh
HT1200136,,8.2,6.75,7.5,7.25,5.25,,,,,,4.0,N1,Ha Tinh
HT1200135,,8.2,5.5,7.75,8.5,7.25,,,,,,5.6,N1,Ha Tinh
HT1207350,,8.2,4.0,5.75,7.25,4.0,,,,,,3.2,N1,Ha Tinh
HT1202771,,8.2,4.75,8.75,9.0,2.5,,,,,,5.2,N1,Ha Tinh
HT1208203,,8.2,7.75,3.75,7.0,7.75,,,,,,3.0,N1,Ha Tinh
HT1202806,,8.2,5.75,6.5,5.5,4.0,,,,,,4.4,N1,Ha Tinh
HT1208305,,8.2,7.0,,,,5.5,6.25,7.25,,,8.2,N3,Ha Tinh
HT1206829,,8.2,7.5,7.5,5.5,3.5,,,,,,4.4,N1,Ha Tinh
HT1208162,,8.2,6.75,8.0,8.25,5.25,,,,,,3.6,N1,Ha Tinh
HT1202204,,8.2,5.75,6.75,6.0,4.75,,,,,,3.4,N1,Ha Tinh
HT1203070,,8.2,5.5,7.25,6.25,5.0,,,,,,4.0,N1,Ha Tinh
HT1206894,,8.2,6.0,7.5,6.25,4.25,,,,,,2.2,N1,Ha Tinh
HT1207487,,8.2,5.25,7.25,7.0,2.5,,,,,,2.2,N1,Ha Tinh
HT1207480,,8.2,5.0,8.25,8.75,5.75,,,,,,4.6,N1,Ha Tinh
HT1206954,,8.2,4.75,8.5,3.5,3.5,,,,,,9.0,N1,Ha Tinh
HT1206977,,8.2,5.5,7.0,7.75,5.0,,,,,,3.2,N1,Ha Tinh
HT1206984,,8.2,6.0,7.25,7.25,5.25,,,,,,3.4,N1,Ha Tinh
HT1202826,,8.2,6.0,7.5,7.75,4.0,,,,,,6.4,N1,Ha Tinh
HT1202956,,8.2,,,6.75,7.25,,,,,,5.2,N1,Ha Tinh
HT1208177,,8.2,3.5,6.5,4.5,3.75,,,,,,6.8,N1,Ha Tinh
HT1207011,,8.2,7.0,5.5,4.75,3.5,,,,,,7.0,N1,Ha Tinh
HT1207060,,8.2,5.25,7.25,7.25,5.25,,,,,,3.6,N1,Ha Tinh
HT1202247,,8.2,,,5.75,6.5,,,,,,,,Ha Tinh
HT1200169,,8.2,6.75,4.75,6.0,9.0,,,,,,4.4,N1,Ha Tinh
HT1202857,,8.2,5.5,7.0,6.75,3.5,,,,,,6.2,N1,Ha Tinh
HT1202847,,8.2,4.5,8.0,7.0,4.0,,,,,,2.8,N1,Ha Tinh
HT1200167,,8.2,5.5,5.5,8.75,9.5,,,,,,5.8,N1,Ha Tinh
HT1207587,,8.2,6.0,3.75,6.75,9.5,,,,,,5.0,N1,Ha Tinh
HT1207608,,8.2,6.75,8.25,7.5,6.0,,,,,,4.2,N1,Ha Tinh
HT1203602,,8.2,7.5,6.0,3.75,4.0,,,,,,7.8,N1,Ha Tinh
HT1207739,,8.2,6.5,5.5,7.25,3.25,,,,,,3.8,N1,Ha Tinh
HT1204583,,8.2,5.5,8.25,7.0,5.5,,,,,,7.4,N1,Ha Tinh
HT1204551,,8.2,8.25,,,,7.0,7.5,8.5,,,5.6,N1,Ha Tinh
HT1205522,,8.2,5.75,7.5,6.0,3.75,,,,,,2.6,N1,Ha Tinh
HT1207743,,8.2,7.75,7.25,6.75,4.75,,,,,,2.8,N1,Ha Tinh
HT1205590,,8.2,5.25,7.25,5.5,5.75,,,,,,2.2,N1,Ha Tinh
HT1208377,,8.2,6.5,8.0,6.5,5.0,,,,,,2.8,N1,Ha Tinh
HT1205618,,8.2,7.5,7.5,4.5,3.75,,,,,,8.2,N1,Ha Tinh
HT1205660,,8.2,5.5,8.25,6.25,5.0,,,,,,3.2,N1,Ha Tinh
HT1204411,,8.2,5.75,4.75,6.75,7.25,,,,,,3.6,N1,Ha Tinh
HT1205732,,8.2,7.0,6.75,7.25,6.25,,,,,,3.6,N1,Ha Tinh
HT1204605,,8.2,7.5,,,,3.75,5.75,8.0,,,7.2,N1,Ha Tinh
HT1208405,,8.2,5.0,7.0,8.0,5.0,,,,,,4.6,N1,Ha Tinh
HT1205746,,8.2,7.0,6.5,6.0,4.25,,,,,,3.8,N1,Ha Tinh
HT1207732,,8.2,7.0,5.25,8.75,8.25,,,,,,3.0,N1,Ha Tinh
HT1204300,,8.2,6.5,7.75,7.0,4.25,,,,,,3.8,N1,Ha Tinh
HT1201327,,8.2,5.25,6.75,7.25,5.75,,,,,,3.8,N1,Ha Tinh
HT1205806,,8.2,7.25,,,,5.5,7.75,7.25,,,4.8,N1,Ha Tinh
HT1208380,,8.2,4.5,8.0,7.25,4.25,,,,,,3.6,N1,Ha Tinh
HT1207730,,8.2,5.75,8.0,8.25,5.5,,,,,,5.8,N1,Ha Tinh
HT1207720,,8.2,5.5,7.5,6.25,4.5,,,,,,2.2,N1,Ha Tinh
HT1200425,,8.2,6.75,,,,5.75,7.0,9.25,,,4.4,N1,Ha Tinh
HT1200337,,8.2,5.75,7.0,8.0,4.25,,,,,,4.0,N1,Ha Tinh
HT1205862,,8.2,3.5,7.5,7.75,4.0,,,,,,6.8,N1,Ha Tinh
HT1200406,,8.2,5.25,7.5,7.75,6.25,,,,,,7.6,N1,Ha Tinh
HT1207896,,8.2,6.75,7.25,4.0,4.75,,,,,,7.4,N1,Ha Tinh
HT1204939,,8.2,,7.75,6.75,2.75,,,,,,,,Ha Tinh
HT1207893,,8.2,8.25,,,,4.0,6.5,7.5,,,8.8,N1,Ha Tinh
HT1204859,,8.2,4.75,7.25,4.25,5.75,,,,,,8.2,N1,Ha Tinh
HT1205081,,8.2,6.25,3.5,7.75,6.5,,,,,,3.2,N1,Ha Tinh
HT1205092,,8.2,5.25,3.0,6.0,7.5,,,,,,3.4,N1,Ha Tinh
HT1205154,,8.2,7.75,6.25,5.5,5.25,,,,,,7.4,N1,Ha Tinh
HT1201522,,8.2,6.58,7.25,4.75,4.25,,,,,,7.2,N1,Ha Tinh
HT1204734,,8.2,5.0,8.0,6.25,4.5,,,,,,4.0,N1,Ha Tinh
HT1204729,,8.2,6.0,8.75,4.5,4.0,,,,,,7.0,N1,Ha Tinh
HT1200339,,8.2,4.5,6.25,7.0,3.25,,,,,,4.8,N1,Ha Tinh
HT1201489,,8.2,5.0,5.0,7.25,9.0,,,,,,4.2,N1,Ha Tinh
HT1205400,,8.2,6.0,6.5,6.25,5.25,,,,,,5.4,N1,Ha Tinh
HT1207842,,8.2,6.25,5.0,8.25,8.0,,,,,,3.4,N1,Ha Tinh
HT1205426,,8.2,6.0,7.0,6.5,5.0,,,,,,3.8,N1,Ha Tinh
HT1205448,,8.2,7.75,,,,,,,,,6.8,N1,Ha Tinh
HT1205471,,8.2,3.75,7.25,7.0,4.5,,,,,,4.6,N1,Ha Tinh
HT1204652,,8.2,8.0,7.25,4.0,4.0,,,,,,6.8,N1,Ha Tinh
HT1200418,,8.2,6.5,7.75,8.0,5.5,,,,,,3.2,N1,Ha Tinh
HT1200741,,8.2,6.75,5.5,8.25,8.25,,,,,,6.8,N1,Ha Tinh
HT1204189,,8.2,5.25,5.75,4.75,3.75,,,,,,3.4,N1,Ha Tinh
HT1200313,,8.2,6.5,7.75,6.0,5.75,,,,,,4.6,N1,Ha Tinh
HT1207367,,8.2,6.25,7.0,6.75,4.25,,,,,,4.2,N1,Ha Tinh
HT1202029,,8.2,6.25,7.75,2.5,4.25,3.0,6.75,7.5,,,7.2,N1,Ha Tinh
HT1203715,,8.2,6.75,7.5,5.25,5.75,,,,,,5.4,N1,Ha Tinh
HT1201212,,8.2,7.5,4.5,7.75,8.0,,,,,,6.8,N1,Ha Tinh
HT1201099,,8.2,6.5,7.5,7.75,4.0,,,,,,4.8,N1,Ha Tinh
HT1201205,,8.2,8.0,,,,3.5,6.0,7.5,,,9.4,N3,Ha Tinh
HT1203971,,8.2,5.5,7.0,7.75,4.5,,,,,,4.2,N1,Ha Tinh
HT1206031,,8.2,,7.25,7.0,,,,,,,,,Ha Tinh
HT1202101,,8.2,7.25,,,,4.75,7.0,8.25,,,6.8,N1,Ha Tinh
HT1206132,,8.2,5.75,5.25,6.0,4.5,,,,,,4.0,N1,Ha Tinh
HT1206256,,8.2,5.75,7.0,5.75,5.0,,,,,,5.4,N1,Ha Tinh
HT1203775,,8.2,,4.25,7.0,7.5,,,,,,,,Ha Tinh
HT1208308,,8.2,6.0,8.0,5.5,4.75,,,,,,5.6,N1,Ha Tinh
HT1203790,,8.2,5.5,5.25,8.75,8.5,,,,,,4.2,N1,Ha Tinh
HT1206227,,8.2,7.0,8.0,3.0,3.75,,,,,,8.4,N1,Ha Tinh
HT1208400,,8.2,6.5,7.75,5.0,3.5,,,,,,7.4,N1,Ha Tinh
HT1203855,,8.2,6.0,8.0,6.5,4.25,,,,,,3.8,N1,Ha Tinh
HT1206299,,8.2,5.5,8.25,7.25,5.0,,,,,,4.8,N1,Ha Tinh
HT1206154,,8.2,6.5,7.25,6.5,4.0,,,,,,3.8,N1,Ha Tinh
HT1203681,,8.2,7.0,,,,4.25,6.5,7.5,,,5.2,N1,Ha Tinh
HT1205867,,8.2,5.75,7.0,5.5,5.25,,,,,,2.8,N1,Ha Tinh
HT1201092,,8.2,5.5,6.75,5.5,5.5,,,,,,3.4,N1,Ha Tinh
HT1202006,,8.2,6.0,,,,4.0,7.0,8.25,,,5.6,N1,Ha Tinh
HT1206358,,8.2,4.75,6.75,6.5,3.75,,,,,,2.4,N1,Ha Tinh
HT1200292,,8.2,7.0,7.5,6.5,4.25,,,,,,4.6,N1,Ha Tinh
